match_id,my_team,team1_gold,team2_gold,gold_diff,gold_leading_team,my_team_ahead_gold,team1_kills,team2_kills,kill_diff,kill_leading_team,my_team_ahead_kills,tower_fb,drake_fb,herald_fb,my_team_win,winner
LA1_1719543346,100,15102,19321,-4219,200,False,4,11,-7,200,False,100.0,200.0,200.0,False,200
LA1_1719534739,100,17458,17031,427,100,True,5,4,1,100,True,200.0,100.0,300.0,True,100
LA1_1719665304,100,17394,17350,44,100,True,7,5,2,100,True,100.0,100.0,200,True,100
LA1_1719953862,200,18951,17188,-1763,100,False,8,4,-4,100,True,200.0,100.0,100,False,100
LA1_1719194832,100,16730,17961,-1231,200,False,3,6,-3,200,False,100.0,100.0,200,False,200
LA1_1719170919,100,16980,19557,-2577,200,False,8,12,-4,200,False,100.0,100.0,200,True,100
LA1_1719143814,200,17600,19531,1931,200,True,6,11,5,200,False,100.0,200.0,100,False,100
LA1_1719157762,200,17582,19382,1800,200,True,4,9,5,200,False,100.0,200.0,200,True,200
LA1_1719876705,200,14604,20829,6225,200,True,2,14,12,200,False,100.0,200.0,,True,200
LA1_1719881363,200,17585,18894,1309,200,True,8,11,3,200,False,100.0,200.0,200.0,True,200
LA1_1719951370,100,17156,20358,-3202,200,False,6,9,-3,200,False,100.0,200.0,,False,200
LA1_1719900034,100,18056,16233,1823,100,True,8,5,3,100,True,200.0,100.0,100.0,True,100
LA1_1719924203,200,19400,17041,-2359,100,False,10,6,-4,100,True,200.0,200.0,100,False,100
LA1_1719772165,100,16738,18221,-1483,200,False,4,6,-2,200,False,100.0,200.0,200,False,200
LA1_1719942565,200,15753,18305,2552,200,True,3,6,3,200,False,100.0,200.0,200,True,200
LA1_1719950096,100,17398,18544,-1146,200,False,6,8,-2,200,False,100.0,200.0,200,False,200
LA1_1719934136,100,17393,16014,1379,100,True,4,3,1,100,True,200.0,100.0,200,False,200
LA1_1719580812,100,17874,15854,2020,100,True,8,4,4,100,True,100.0,200.0,100,False,200
LA1_1719384174,200,17873,20714,2841,200,True,9,10,1,200,False,100.0,200.0,100,True,200
LA1_1719279741,100,17722,17943,-221,200,False,7,7,0,0,False,100.0,100.0,100,False,200
LA1_1719274290,100,19883,19786,97,100,True,13,12,1,100,True,200.0,100.0,100,True,100
LA1_1719025717,100,17142,15727,1415,100,True,3,1,2,100,True,200.0,100.0,100,True,100
LA1_1719014940,200,16231,16985,754,200,True,3,3,0,0,False,100.0,200.0,200,True,200
LA1_1718981111,200,16195,16269,74,200,True,4,4,0,0,False,100.0,200.0,200,True,200
LA1_1719851339,100,17762,22085,-4323,200,False,7,18,-11,200,False,100.0,200.0,200,False,200
LA1_1719837174,100,17684,16296,1388,100,True,7,4,3,100,True,200.0,100.0,100,False,200
LA1_1719861353,200,18332,19746,1414,200,True,9,9,0,0,False,100.0,100.0,100,True,200
LA1_1719804539,100,17351,17399,-48,200,False,7,7,0,0,False,100.0,200.0,300,True,100
LA1_1719843639,100,16694,17743,-1049,200,False,5,9,-4,200,False,100.0,200.0,200,True,100
LA1_1719813148,100,15291,19092,-3801,200,False,4,12,-8,200,False,100.0,200.0,200,True,100
LA1_1719834398,200,17529,14118,-3411,100,False,6,0,-6,100,True,200.0,200.0,100,False,100
LA1_1719845954,200,17251,18912,1661,200,True,3,8,5,200,False,100.0,200.0,100,True,200
LA1_1719700405,100,17155,15304,1851,100,True,4,2,2,100,True,200.0,200.0,100,True,100
LA1_1719805135,200,15802,18427,2625,200,True,3,7,4,200,False,100.0,200.0,200,True,200
LA1_1719817339,200,16675,19613,2938,200,True,3,10,7,200,False,100.0,200.0,100,False,100
LA1_1719706477,100,17429,17108,321,100,True,6,4,2,100,True,100.0,200.0,100,True,100
LA1_1719507827,100,15408,17676,-2268,200,False,2,6,-4,200,False,100.0,200.0,100,True,100
LA1_1719301372,100,14616,16514,-1898,200,False,1,4,-3,200,False,100.0,200.0,100,True,100
LA1_1719328592,200,17002,17650,648,200,True,4,6,2,200,False,100.0,100.0,200,False,100
LA1_1719585103,200,17288,18052,764,200,True,5,7,2,200,False,200.0,200.0,300,True,200
LA1_1719579051,200,20588,15805,-4783,100,False,13,3,-10,100,True,200.0,100.0,100,False,100
LA1_1719563114,200,17410,18927,1517,200,True,7,9,2,200,False,100.0,200.0,100,True,200
LA1_1719570339,200,18848,18099,-749,100,False,10,7,-3,100,True,200.0,200.0,100,False,100
LA1_1719580499,200,18191,20321,2130,200,True,8,12,4,200,False,200.0,100.0,100,False,100
LA1_1719880640,100,16708,15494,1214,100,True,6,3,3,100,True,200.0,200.0,300,True,100
LA1_1719852911,100,17251,18894,-1643,200,False,6,11,-5,200,False,100.0,200.0,200,True,100
LA1_1719865603,100,18082,17246,836,100,True,8,6,2,100,True,100.0,200.0,200,False,200
LA1_1719691342,100,21120,17487,3633,100,True,14,6,8,100,True,200.0,100.0,100,True,100
LA1_1719708610,100,15285,19249,-3964,200,False,2,11,-9,200,False,100.0,200.0,200,False,200
LA1_1719816349,100,17794,18190,-396,200,False,5,6,-1,200,False,100.0,200.0,100,False,200
LA1_1719826054,200,16089,17482,1393,200,True,3,4,1,200,False,100.0,100.0,100,False,100
LA1_1719827786,100,19303,18075,1228,100,True,12,5,7,100,True,100.0,100.0,100,True,100
LA1_1718170181,100,19135,19222,-87,200,False,10,8,2,100,True,100.0,100.0,200.0,True,100
LA1_1718138228,200,16697,18836,2139,200,True,5,8,3,200,False,100.0,200.0,100.0,True,200
LA1_1718138778,200,16657,20354,3697,200,True,4,11,7,200,False,100.0,200.0,200.0,False,100
LA1_1718175588,200,20326,16534,-3792,100,False,10,6,-4,100,True,200.0,200.0,,False,100
LA1_1718183591,200,20114,17627,-2487,100,False,9,7,-2,100,True,200.0,100.0,100.0,False,100
LA1_1719816731,200,16054,18466,2412,200,True,7,10,3,200,False,,100.0,,True,200
LA1_1719821401,200,17433,17269,-164,100,False,6,4,-2,100,True,100.0,200.0,200.0,False,100
LA1_1719073183,100,17360,16109,1251,100,True,5,3,2,100,True,200.0,200.0,100,True,100
LA1_1719064146,200,18104,15117,-2987,100,False,6,0,-6,100,True,100.0,200.0,200,True,200
LA1_1719018200,200,17945,16901,-1044,100,False,8,4,-4,100,True,200.0,100.0,200,False,100
LA1_1718728956,200,17481,16928,-553,100,False,3,3,0,0,False,200.0,100.0,100,False,100
LA1_1719643965,200,18301,19611,1310,200,True,11,10,-1,100,True,200.0,200.0,100,True,200
LA1_1719601298,200,17517,19423,1906,200,True,8,9,1,200,False,100.0,100.0,200,False,100
LA1_1719609755,200,15950,18275,2325,200,True,3,7,4,200,False,100.0,100.0,200,True,200
LA1_1719585605,200,16862,16754,-108,100,False,5,4,-1,100,True,100.0,200.0,200,True,200
LA1_1719623024,100,20593,19013,1580,100,True,14,9,5,100,True,200.0,100.0,100,False,200
LA1_1719549461,100,17663,17631,32,100,True,6,6,0,0,False,100.0,100.0,100,False,200
LA1_1719305340,100,17816,18171,-355,200,False,7,9,-2,200,False,100.0,200.0,200,False,200
LA1_1719021363,200,17619,18079,460,200,True,6,6,0,0,False,100.0,200.0,100,True,200
LA1_1718986540,200,17236,16493,-743,100,False,6,3,-3,100,True,100.0,200.0,200,True,200
LA1_1718995475,200,17769,18362,593,200,True,10,11,1,200,False,200.0,100.0,200,True,200
LA1_1719011231,200,16869,19170,2301,200,True,6,8,2,200,False,100.0,200.0,100,False,100
LA1_1719002346,200,15598,18755,3157,200,True,3,8,5,200,False,100.0,200.0,100,True,200
LA1_1719807305,100,17392,19011,-1619,200,False,8,8,0,0,False,100.0,200.0,200,False,200
LA1_1719665215,200,17521,19262,1741,200,True,6,8,2,200,False,100.0,200.0,100.0,False,100
LA1_1719654347,200,15232,20429,5197,200,True,3,15,12,200,False,100.0,200.0,,True,200
LA1_1719637759,200,20466,17495,-2971,100,False,14,8,-6,100,True,200.0,100.0,200.0,False,100
LA1_1719680269,200,19964,16849,-3115,100,False,10,4,-6,100,True,200.0,100.0,100.0,False,100
LA1_1719751948,200,19644,17748,-1896,100,False,9,7,-2,100,True,200.0,200.0,100,False,100
LA1_1719746719,200,15439,19272,3833,200,True,1,8,7,200,False,100.0,200.0,200,True,200
LA1_1719214794,100,18283,18178,105,100,True,9,7,2,100,True,100.0,100.0,100,True,100
LA1_1719209676,200,21142,15971,-5171,100,False,17,2,-15,100,True,200.0,200.0,100,False,100
LA1_1719220141,200,18693,17059,-1634,100,False,7,8,1,200,False,100.0,200.0,200,False,100
LA1_1719199110,200,17108,19968,2860,200,True,4,12,8,200,False,100.0,200.0,200,True,200
LA1_1719204568,200,17522,17977,455,200,True,5,8,3,200,False,100.0,200.0,200,True,200
LA1_1719793508,200,17342,18874,1532,200,True,5,11,6,200,False,200.0,200.0,200,True,200
LA1_1719862184,200,18263,17272,-991,100,False,8,4,-4,100,True,100.0,200.0,200,True,200
LA1_1719951848,100,16896,16823,73,100,True,3,4,-1,200,False,100.0,200.0,100,False,200
LA1_1719924456,200,16904,18692,1788,200,True,2,7,5,200,False,200.0,200.0,100,True,200
LA1_1719912656,100,18534,15223,3311,100,True,6,1,5,100,True,200.0,200.0,100,True,100
LA1_1719559306,200,18877,19802,925,200,True,10,13,3,200,False,100.0,100.0,200,False,100
LA1_1719543911,100,18250,17985,265,100,True,7,9,-2,200,False,200.0,100.0,300,False,200
LA1_1719549918,100,18644,17972,672,100,True,10,7,3,100,True,100.0,200.0,100,False,200
LA1_1719817351,100,15176,16109,-933,200,False,2,3,-1,200,False,100.0,200.0,100,True,100
LA1_1719338778,200,20632,22208,1576,200,True,13,13,0,0,False,100.0,200.0,200,True,200
LA1_1719949342,100,16927,15361,1566,100,True,5,1,4,100,True,200.0,100.0,100,True,100
LA1_1719865952,100,18572,17592,980,100,True,9,8,1,100,True,200.0,100.0,200,False,200
LA1_1719692504,200,17786,16425,-1361,100,False,7,5,-2,100,True,200.0,200.0,200,True,200
LA1_1719800446,100,15083,16734,-1651,200,False,0,3,-3,200,False,200.0,200.0,100,True,100
LA1_1719933524,200,17157,16774,-383,100,False,4,4,0,0,False,200.0,200.0,100,True,200
LA1_1719900517,100,18377,16842,1535,100,True,7,3,4,100,True,200.0,100.0,200,True,100
LA1_1719883761,100,20658,17148,3510,100,True,16,8,8,100,True,200.0,100.0,100,True,100
LA1_1719614778,100,16482,18722,-2240,200,False,4,10,-6,200,False,200.0,200.0,100,True,100
LA1_1719770137,100,16559,18690,-2131,200,False,3,5,-2,200,False,200.0,100.0,100,True,100
LA1_1719761544,100,17711,17234,477,100,True,3,5,-2,200,False,200.0,200.0,200,False,200
LA1_1719229103,200,17105,17558,453,200,True,7,8,1,200,False,200.0,100.0,200,True,200
LA1_1719509185,100,18869,17282,1587,100,True,9,4,5,100,True,200.0,200.0,100,False,200
LA1_1719513747,200,19619,16176,-3443,100,False,13,4,-9,100,True,200.0,200.0,100,False,100
LA1_1719519728,100,18155,18442,-287,200,False,7,11,-4,200,False,100.0,100.0,200,False,200
LA1_1719530968,200,16000,18721,2721,200,True,4,8,4,200,False,100.0,200.0,200,True,200
LA1_1719525386,200,17984,14922,-3062,100,False,6,3,-3,100,True,200.0,200.0,100,False,100
LA1_1719864592,200,18006,16991,-1015,100,False,5,3,-2,100,True,200.0,200.0,100,False,100
LA1_1719884602,100,16277,18475,-2198,200,False,4,8,-4,200,False,100.0,100.0,200,False,200
LA1_1719777715,100,17281,19621,-2340,200,False,5,9,-4,200,False,100.0,200.0,200,True,100
LA1_1719767682,100,18587,17916,671,100,True,8,6,2,100,True,100.0,100.0,200,False,200
LA1_1719764095,200,16964,17245,281,200,True,6,7,1,200,False,200.0,200.0,100,False,100
LA1_1719682442,100,17626,16749,877,100,True,7,5,2,100,True,100.0,200.0,300,False,200
LA1_1719465528,200,19253,17017,-2236,100,False,7,5,-2,100,True,200.0,100.0,100,False,100
LA1_1719662748,100,20434,17550,2884,100,True,12,6,6,100,True,200.0,100.0,100,True,100
LA1_1719530556,100,16726,17115,-389,200,False,2,4,-2,200,False,200.0,200.0,100,True,100
LA1_1719925143,200,17698,18292,594,200,True,6,8,2,200,False,100.0,100.0,200,False,100
LA1_1719944316,200,15608,18839,3231,200,True,3,8,5,200,False,100.0,100.0,200,True,200
LA1_1719953569,200,17278,16889,-389,100,False,5,2,-3,100,True,100.0,200.0,300,True,200
LA1_1717144534,200,17675,17772,97,200,True,8,6,-2,100,True,100.0,100.0,100,True,200
LA1_1717127197,200,17715,15272,-2443,100,False,5,2,-3,100,True,100.0,100.0,100,False,100
LA1_1717128851,200,18754,18669,-85,100,False,9,10,1,200,False,200.0,200.0,100,True,200
LA1_1717137497,200,16870,17991,1121,200,True,6,6,0,0,False,100.0,100.0,200,False,100
LA1_1719954398,100,17840,15983,1857,100,True,7,4,3,100,True,200.0,200.0,200,True,100
LA1_1719936081,200,20942,16180,-4762,100,False,8,6,-2,100,True,200.0,100.0,100,False,100
LA1_1719828212,200,17664,18509,845,200,True,6,8,2,200,False,100.0,200.0,200,True,200
LA1_1718964540,200,18838,17423,-1415,100,False,9,6,-3,100,True,100.0,100.0,200,False,100
LA1_1718958119,100,19133,17743,1390,100,True,10,7,3,100,True,100.0,100.0,100,True,100
LA1_1718971655,200,16166,17521,1355,200,True,3,3,0,0,False,100.0,200.0,200,False,100
LA1_1719782304,100,17471,16404,1067,100,True,5,5,0,0,False,200.0,100.0,100,True,100
LA1_1718338422,200,15631,17093,1462,200,True,4,3,-1,100,True,100.0,200.0,200,True,200
LA1_1717435330,200,20031,17479,-2552,100,False,11,8,-3,100,True,100.0,200.0,100,False,100
LA1_1718525180,200,17087,15708,-1379,100,False,4,1,-3,100,True,200.0,100.0,100,False,100
LA1_1718177820,200,16040,16653,613,200,True,3,4,1,200,False,100.0,200.0,200,True,200
LA1_1719899063,200,17746,19259,1513,200,True,6,8,2,200,False,100.0,200.0,200,True,200
LA1_1719756250,200,16955,16623,-332,100,False,6,3,-3,100,True,100.0,100.0,200,False,100
LA1_1719666666,200,17794,15463,-2331,100,False,8,4,-4,100,True,100.0,100.0,100,True,200
LA1_1719583775,200,15363,20317,4954,200,True,1,11,10,200,False,100.0,200.0,200,False,100
LA1_1719569056,100,19244,17141,2103,100,True,9,5,4,100,True,200.0,200.0,200,False,200
LA1_1719513832,200,19537,19241,-296,100,False,10,11,1,200,False,200.0,100.0,200,True,200
LA1_1719574856,200,14894,17659,2765,200,True,1,7,6,200,False,100.0,100.0,200,True,200
LA1_1719396036,200,18793,16448,-2345,100,False,8,4,-4,100,True,200.0,100.0,100,False,100
LA1_1719424423,100,18475,19335,-860,200,False,12,13,-1,200,False,100.0,100.0,200,False,200
LA1_1719405930,100,18820,18115,705,100,True,10,7,3,100,True,100.0,200.0,300,False,200
LA1_1719434617,100,17254,17735,-481,200,False,6,6,0,0,False,100.0,100.0,200,False,200
LA1_1719751787,200,18215,20935,2720,200,True,8,12,4,200,False,100.0,100.0,200,True,200
LA1_1719768263,200,18962,17055,-1907,100,False,11,5,-6,100,True,200.0,200.0,300,False,100
LA1_1719778867,200,17214,19917,2703,200,True,5,10,5,200,False,100.0,200.0,200,True,200
LA1_1719417198,100,15982,20510,-4528,200,False,4,16,-12,200,False,100.0,200.0,,False,200
LA1_1719393794,200,15937,17908,1971,200,True,2,5,3,200,False,100.0,100.0,100.0,True,200
LA1_1719721394,200,18476,16769,-1707,100,False,9,5,-4,100,True,100.0,200.0,100,False,100
LA1_1719721586,200,18317,18875,558,200,True,9,10,1,200,False,100.0,200.0,200,True,200
LA1_1719923496,100,20289,15522,4767,100,True,14,4,10,100,True,200.0,200.0,200,False,200
LA1_1719899961,200,15867,19602,3735,200,True,4,10,6,200,False,100.0,200.0,200,True,200
LA1_1719923934,100,16955,18280,-1325,200,False,7,7,0,0,False,100.0,100.0,100,True,100
LA1_1719310883,100,17905,18195,-290,200,False,7,6,1,100,True,100.0,200.0,300,False,200
LA1_1719326979,200,15645,19207,3562,200,True,2,9,7,200,False,100.0,100.0,200,True,200
LA1_1719383924,100,18741,18148,593,100,True,9,7,2,100,True,200.0,200.0,100,False,200
LA1_1719399728,200,15578,19035,3457,200,True,2,10,8,200,False,100.0,200.0,100,True,200
LA1_1719831666,200,19239,16675,-2564,100,False,11,5,-6,100,True,200.0,100.0,100.0,False,100
LA1_1719930959,200,17305,20491,3186,200,True,6,14,8,200,False,100.0,200.0,,True,200
LA1_1719798781,200,19437,16870,-2567,100,False,9,5,-4,100,True,200.0,200.0,100,False,100
LA1_1719882354,100,17354,18084,-730,200,False,7,9,-2,200,False,100.0,200.0,100,True,100
LA1_1719805807,200,17889,18589,700,200,True,8,9,1,200,False,100.0,100.0,300,False,100
LA1_1719588147,200,17643,18110,467,200,True,5,7,2,200,False,200.0,200.0,100,False,100
LA1_1719534817,200,17763,19197,1434,200,True,9,10,1,200,False,100.0,200.0,200,True,200
LA1_1719541691,100,20640,19025,1615,100,True,11,10,1,100,True,200.0,100.0,300,True,100
LA1_1719808954,200,16417,19636,3219,200,True,4,10,6,200,False,100.0,200.0,200,True,200
LA1_1719867460,100,16904,16334,570,100,True,5,2,3,100,True,100.0,200.0,100,False,200
LA1_1719855859,200,18562,17532,-1030,100,False,8,4,-4,100,True,200.0,100.0,100,False,100
LA1_1719725896,100,17939,15956,1983,100,True,5,4,1,100,True,200.0,100.0,100,True,100
LA1_1719725008,100,19319,16315,3004,100,True,11,4,7,100,True,200.0,100.0,100,True,100
LA1_1719729212,200,16947,18921,1974,200,True,5,9,4,200,False,100.0,200.0,200,False,100
LA1_1719727120,200,18223,17691,-532,100,False,7,7,0,0,False,100.0,200.0,200,True,200
LA1_1719535399,200,17107,17751,644,200,True,4,6,2,200,False,100.0,100.0,200.0,False,100
LA1_1719475887,100,17029,22225,-5196,200,False,4,16,-12,200,False,100.0,200.0,200.0,False,200
LA1_1719479434,100,17728,17320,408,100,True,7,6,1,100,True,100.0,200.0,300.0,True,100
LA1_1719524303,200,14127,18160,4033,200,True,2,8,6,200,False,100.0,200.0,,True,200
LA1_1719607722,200,18099,16982,-1117,100,False,8,4,-4,100,True,200.0,100.0,100,False,100
LA1_1719618006,200,17105,17159,54,200,True,6,5,-1,100,True,100.0,200.0,200,True,200
LA1_1719863539,200,18303,20200,1897,200,True,6,10,4,200,False,200.0,200.0,200,False,100
LA1_1719630389,100,18767,15518,3249,100,True,8,2,6,100,True,200.0,200.0,100,True,100
LA1_1719880064,200,18581,17501,-1080,100,False,7,5,-2,100,True,100.0,200.0,100,True,200
LA1_1718788499,200,18568,17075,-1493,100,False,7,7,0,0,False,200.0,100.0,100,False,100
LA1_1718936085,200,17961,17883,-78,100,False,7,9,2,200,False,100.0,200.0,300,True,200
LA1_1718932670,100,16743,17548,-805,200,False,5,5,0,0,False,100.0,200.0,300,False,200
LA1_1718940446,100,19039,18580,459,100,True,10,8,2,100,True,100.0,100.0,200,True,100
LA1_1718937469,100,17619,18901,-1282,200,False,7,7,0,0,False,200.0,200.0,200,False,200
LA1_1717171759,200,15530,18577,3047,200,True,2,7,5,200,False,100.0,200.0,200,True,200
LA1_1719235681,100,16065,17729,-1664,200,False,4,6,-2,200,False,100.0,200.0,200,False,200
LA1_1717195780,200,17799,19213,1414,200,True,7,12,5,200,False,100.0,200.0,100,True,200
LA1_1717178345,200,18815,18887,72,200,True,7,9,2,200,False,200.0,100.0,200,True,200
LA1_1717186353,200,19174,18811,-363,100,False,13,12,-1,100,True,200.0,200.0,100,True,200
LA1_1719399876,200,17717,17801,84,200,True,6,7,1,200,False,100.0,200.0,200,False,100
LA1_1719827009,100,16344,18677,-2333,200,False,4,8,-4,200,False,100.0,200.0,100,False,200
LA1_1719105543,200,18801,17996,-805,100,False,11,10,-1,100,True,200.0,200.0,200,True,200
LA1_1719718487,100,18877,15350,3527,100,True,9,2,7,100,True,200.0,200.0,200,True,100
LA1_1719801990,200,17558,19266,1708,200,True,9,11,2,200,False,100.0,100.0,200,True,200
LA1_1719684351,200,17579,19708,2129,200,True,7,10,3,200,False,200.0,200.0,200,True,200
LA1_1719672208,200,18829,17239,-1590,100,False,9,6,-3,100,True,200.0,200.0,300,False,100
LA1_1719725343,100,18099,18609,-510,200,False,8,7,1,100,True,100.0,200.0,200,True,100
LA1_1719727999,100,18369,19274,-905,200,False,7,7,0,0,False,200.0,100.0,100,True,100
LA1_1719726686,100,19142,18238,904,100,True,10,6,4,100,True,200.0,200.0,100,True,100
LA1_1719469170,200,17945,19100,1155,200,True,6,7,1,200,False,200.0,200.0,200,True,200
LA1_1719459884,100,18360,19870,-1510,200,False,11,11,0,0,False,100.0,100.0,100,False,200
LA1_1718972128,200,17100,16142,-958,100,False,5,4,-1,100,True,200.0,200.0,100,True,200
LA1_1719565144,200,18170,17324,-846,100,False,7,6,-1,100,True,100.0,200.0,100.0,False,100
LA1_1719570686,200,16965,17187,222,200,True,4,5,1,200,False,100.0,200.0,200.0,True,200
LA1_1719581040,200,18124,19117,993,200,True,8,9,1,200,False,100.0,200.0,,True,200
LA1_1719793255,200,19083,20227,1144,200,True,13,16,3,200,False,100.0,200.0,100,True,200
LA1_1719843969,200,15535,18576,3041,200,True,2,5,3,200,False,100.0,200.0,100,True,200
LA1_1719799686,200,15888,16779,891,200,True,2,5,3,200,False,100.0,200.0,200,True,200
LA1_1719567162,200,15831,17998,2167,200,True,3,6,3,200,False,100.0,200.0,300,True,200
LA1_1719580931,200,16849,17834,985,200,True,4,7,3,200,False,100.0,200.0,200,True,200
LA1_1719547567,100,17705,16958,747,100,True,6,7,-1,200,False,100.0,100.0,100,True,100
LA1_1719540736,100,17047,17897,-850,200,False,5,8,-3,200,False,100.0,200.0,200,False,200
LA1_1719561323,200,16695,19435,2740,200,True,7,11,4,200,False,100.0,200.0,,True,200
LA1_1719553820,200,20000,17268,-2732,100,False,13,7,-6,100,True,200.0,100.0,100.0,False,100
LA1_1719072400,200,18344,20571,2227,200,True,10,18,8,200,False,100.0,100.0,300.0,True,200
LA1_1719061466,100,18579,15893,2686,100,True,10,3,7,100,True,200.0,100.0,100.0,True,100
LA1_1719793844,200,16135,18347,2212,200,True,5,8,3,200,False,100.0,200.0,200,False,100
LA1_1719811594,200,18055,18262,207,200,True,5,8,3,200,False,200.0,200.0,100,True,200
LA1_1719364879,100,17116,17639,-523,200,False,4,8,-4,200,False,200.0,100.0,100,True,100
LA1_1715822576,200,17651,18091,440,200,True,6,6,0,0,False,100.0,100.0,100.0,False,100
LA1_1715824667,200,20180,15010,-5170,100,False,12,1,-11,100,True,200.0,100.0,,False,100
LA1_1715823172,200,18427,17164,-1263,100,False,9,4,-5,100,True,100.0,100.0,100.0,False,100
LA1_1715816604,200,17416,17489,73,200,True,5,4,-1,100,True,100.0,200.0,100.0,True,200
LA1_1715825015,200,17711,18777,1066,200,True,6,8,2,200,False,100.0,100.0,200.0,False,100
LA1_1719669312,100,14242,19649,-5407,200,False,1,9,-8,200,False,100.0,100.0,300,True,100
LA1_1719656087,100,20276,18850,1426,100,True,10,11,-1,200,False,200.0,200.0,100,True,100
LA1_1719793701,100,17562,17624,-62,200,False,5,7,-2,200,False,100.0,100.0,100,False,200
LA1_1719852501,200,20444,15911,-4533,100,False,11,5,-6,100,True,200.0,100.0,100,False,100
LA1_1719862907,200,17644,17296,-348,100,False,6,7,1,200,False,100.0,200.0,100,True,200
LA1_1719838693,100,19832,20281,-449,200,False,9,11,-2,200,False,100.0,100.0,100,True,100
LA1_1719825808,200,19563,20666,1103,200,True,13,12,-1,100,True,100.0,200.0,100,True,200
LA1_1719880592,200,16380,18100,1720,200,True,2,9,7,200,False,100.0,200.0,300,True,200
LA1_1719493971,200,16752,15314,-1438,100,False,6,3,-3,100,True,200.0,100.0,100,True,200
LA1_1718946792,200,17914,16270,-1644,100,False,5,5,0,0,False,100.0,100.0,200,True,200
LA1_1719291987,100,17780,18445,-665,200,False,6,8,-2,200,False,100.0,200.0,100,True,100
LA1_1718839197,100,17250,16888,362,100,True,6,4,2,100,True,100.0,200.0,100,True,100
LA1_1718874568,100,16670,18235,-1565,200,False,3,6,-3,200,False,100.0,200.0,200,True,100
LA1_1719799437,200,17106,16981,-125,100,False,6,6,0,0,False,200.0,100.0,200,True,200
LA1_1719818165,200,18392,18416,24,200,True,9,7,-2,100,True,100.0,100.0,200,True,200
LA1_1719810556,100,19028,20043,-1015,200,False,8,12,-4,200,False,200.0,200.0,100,True,100
LA1_1719777242,200,17312,16636,-676,100,False,4,3,-1,100,True,200.0,200.0,200,False,100
LA1_1719784547,100,18069,18402,-333,200,False,6,7,-1,200,False,100.0,200.0,200,False,200
LA1_1719789589,200,16123,16901,778,200,True,3,5,2,200,False,200.0,200.0,100,True,200
LA1_1719800163,200,17499,16312,-1187,100,False,6,3,-3,100,True,100.0,100.0,200,True,200
LA1_1719703351,100,15875,17182,-1307,200,False,3,4,-1,200,False,100.0,200.0,200,False,200
LA1_1719719598,200,18174,18826,652,200,True,5,9,4,200,False,200.0,200.0,100,False,100
LA1_1719722105,100,16064,17256,-1192,200,False,2,6,-4,200,False,200.0,200.0,200,False,200
LA1_1719822720,100,16462,17778,-1316,200,False,5,6,-1,200,False,200.0,200.0,200,True,100
LA1_1719749974,200,17419,18823,1404,200,True,4,8,4,200,False,100.0,100.0,200,True,200
LA1_1719772045,200,18838,19363,525,200,True,9,10,1,200,False,100.0,100.0,300,False,100
LA1_1719730505,100,16044,19306,-3262,200,False,4,10,-6,200,False,100.0,200.0,200,True,100
LA1_1719736024,100,16779,17584,-805,200,False,4,4,0,0,False,100.0,200.0,200,True,100
LA1_1719726605,100,17834,16288,1546,100,True,9,6,3,100,True,200.0,200.0,100,True,100
LA1_1719502517,100,20460,16952,3508,100,True,13,5,8,100,True,200.0,100.0,100,True,100
LA1_1719535953,200,20159,16811,-3348,100,False,13,6,-7,100,True,200.0,100.0,300,False,100
LA1_1719554707,200,18334,17431,-903,100,False,8,5,-3,100,True,100.0,200.0,100,False,100
LA1_1719548893,200,17768,18943,1175,200,True,6,11,5,200,False,200.0,100.0,100,False,100
LA1_1719486516,100,20769,18792,1977,100,True,12,10,2,100,True,200.0,100.0,100,True,100
LA1_1719500792,200,16876,17877,1001,200,True,4,6,2,200,False,100.0,200.0,200,True,200
LA1_1719507307,200,17862,18827,965,200,True,8,7,-1,100,True,100.0,100.0,100,False,100
LA1_1718975085,200,17490,17740,250,200,True,8,5,-3,100,True,100.0,100.0,200,True,200
LA1_1718996075,200,19583,17682,-1901,100,False,11,7,-4,100,True,200.0,100.0,100,False,100
LA1_1718193801,100,16336,19964,-3628,200,False,5,10,-5,200,False,100.0,200.0,100,False,200
LA1_1719256179,100,17464,18600,-1136,200,False,8,9,-1,200,False,200.0,100.0,100,True,100
LA1_1718988328,200,20464,17292,-3172,100,False,11,7,-4,100,True,200.0,100.0,100,False,100
LA1_1719480597,200,17692,18102,410,200,True,6,9,3,200,False,200.0,200.0,300.0,True,200
LA1_1719479476,200,19983,17489,-2494,100,False,11,6,-5,100,True,200.0,100.0,100.0,False,100
LA1_1719521431,100,16376,18526,-2150,200,False,4,7,-3,200,False,100.0,100.0,200.0,False,200
LA1_1719527802,100,15938,18644,-2706,200,False,3,10,-7,200,False,100.0,200.0,,False,200
LA1_1719483089,200,16902,18556,1654,200,True,6,8,2,200,False,100.0,100.0,100.0,True,200
LA1_1719440200,100,16638,16327,311,100,True,4,4,0,0,False,200.0,200.0,100,True,100
LA1_1718989145,200,15288,18546,3258,200,True,3,8,5,200,False,100.0,200.0,200,True,200
LA1_1719451495,100,18556,19401,-845,200,False,7,10,-3,200,False,100.0,100.0,100,False,200
LA1_1719846186,100,18009,16332,1677,100,True,8,4,4,100,True,200.0,200.0,100,True,100
LA1_1719913685,100,18395,18093,302,100,True,7,7,0,0,False,100.0,100.0,100,False,200
